CustomerID,risk_score,risk_band,churn_probability,Tenure Months,Contract,Internet Service,Monthly Charges,recommended_actions
4912-PIGUY,94,High,0.9381,1,Month-to-month,Fiber optic,84.6,Offer a term contract; Add Online Security (incentive)
3914-FDRHP,78,High,0.7832,9,Month-to-month,Fiber optic,86.25,Offer a term contract; Add Online Security (incentive)
3278-FSIXX,78,High,0.7828,2,Month-to-month,DSL,45.25,Offer a term contract; Add Online Security (incentive)
5701-YVSVF,78,High,0.7828,11,Month-to-month,Fiber optic,82.9,Offer a term contract; Add Online Security (incentive)
5183-SNMJQ,78,High,0.7823,10,Month-to-month,Fiber optic,95.1,Offer a term contract; Add Online Security (incentive)
6198-RTPMF,78,High,0.7818,17,Month-to-month,Fiber optic,92.6,Offer a term contract; Add Online Security (incentive)
5989-PGKJB,78,High,0.7818,16,Month-to-month,Fiber optic,86.25,Offer a term contract; Add Online Security (incentive)
2740-TVLFN,78,High,0.7817,1,Month-to-month,DSL,50.15,Offer a term contract; Add Online Security (incentive)
2468-SJFLM,78,High,0.7817,1,Month-to-month,Fiber optic,74.3,Offer a term contract; Add Online Security (incentive)
1666-JXLKU,78,High,0.7816,37,Month-to-month,Fiber optic,100.05,Offer a term contract; Add Online Security (incentive)
6923-JHPMP,78,High,0.7807,2,Month-to-month,Fiber optic,80.45,Offer a term contract; Add Tech Support
2809-ZMYOQ,78,High,0.7807,32,Month-to-month,Fiber optic,101.35,Offer a term contract; Add Online Security (incentive)
1751-NCDLI,78,High,0.7805,46,Month-to-month,Fiber optic,98.85,Offer a term contract; Add Online Security (incentive)
9506-UXUSK,78,High,0.7805,13,Month-to-month,Fiber optic,70.15,Offer a term contract; Add Online Security (incentive)
3365-SAIGS,78,High,0.7804,17,Month-to-month,Fiber optic,83.55,Offer a term contract; Add Online Security (incentive)
8180-AKMJV,78,High,0.7802,1,Month-to-month,DSL,44.55,Offer a term contract; Add Online Security (incentive)
6185-TASNN,78,High,0.7802,1,Month-to-month,DSL,46.3,Offer a term contract; Add Online Security (incentive)
6507-ZJSUR,78,High,0.7798,23,Month-to-month,Fiber optic,90.45,Offer a term contract; Add Online Security (incentive)
8950-MTZNV,78,High,0.7792,1,Month-to-month,DSL,44.95,Offer a term contract; Add Online Security (incentive)
0620-DLSLK,78,High,0.7789,13,Month-to-month,Fiber optic,81.9,Offer a term contract; Add Online Security (incentive)
0196-JTUQI,78,High,0.7784,9,Month-to-month,Fiber optic,75.2,Offer a term contract; Add Online Security (incentive)
1942-OQFRW,78,High,0.7784,1,Month-to-month,DSL,44.0,Offer a term contract; Add Online Security (incentive)
1226-IENZN,78,High,0.778,16,Month-to-month,Fiber optic,78.75,Offer a term contract; Add Online Security (incentive)
0674-DGMAQ,78,High,0.7779,32,Month-to-month,Fiber optic,93.5,Offer a term contract; Add Online Security (incentive)
2985-FMWYF,78,High,0.7778,23,Month-to-month,Fiber optic,93.5,Offer a term contract; Add Online Security (incentive)
5652-MSDEY,78,High,0.7778,10,Month-to-month,Fiber optic,75.75,Offer a term contract; Add Online Security (incentive)
3518-PZXZQ,78,High,0.7777,1,Month-to-month,DSL,55.3,Offer a term contract; Add Online Security (incentive)
2439-LYPMQ,78,High,0.7776,38,Month-to-month,Fiber optic,102.6,Offer a term contract; Add Online Security (incentive)
4236-UJPWO,78,High,0.7776,2,Month-to-month,DSL,24.5,Offer a term contract; Add Online Security (incentive)
9885-AIBVB,78,High,0.7774,29,Month-to-month,Fiber optic,85.8,Offer a term contract; Add Online Security (incentive)
7442-YGZFK,78,High,0.7772,1,Month-to-month,DSL,49.8,Offer a term contract; Add Online Security (incentive)
0480-BIXDE,78,High,0.777,19,Month-to-month,Fiber optic,96.8,Offer a term contract; Add Online Security (incentive)
2862-PFNIK,78,High,0.7767,1,Month-to-month,DSL,24.7,Offer a term contract; Add Online Security (incentive)
6339-YPSAH,78,High,0.7766,9,Month-to-month,Fiber optic,73.8,Offer a term contract; Add Online Security (incentive)
4853-OITSN,78,High,0.7764,5,Month-to-month,Fiber optic,89.15,Offer a term contract; Add Tech Support
2831-EBWRN,78,High,0.7764,4,Month-to-month,DSL,45.9,Offer a term contract; Add Online Security (incentive)
4273-MBHYA,78,High,0.7756,1,Month-to-month,Fiber optic,89.35,Offer a term contract; Add Online Security (incentive)
5628-FCGYG,78,High,0.7752,21,Month-to-month,Fiber optic,84.1,Offer a term contract; Add Online Security (incentive)
2187-PKZAY,78,High,0.7752,12,Month-to-month,Fiber optic,79.95,Offer a term contract; Add Online Security (incentive)
0315-LVCRK,77,High,0.7749,11,Month-to-month,Fiber optic,84.8,Offer a term contract; Add Online Security (incentive)
5022-KVDQT,77,High,0.7746,27,Month-to-month,Fiber optic,81.3,Offer a term contract; Add Online Security (incentive)
5692-ICXLW,77,High,0.774,31,Month-to-month,Fiber optic,90.7,Offer a term contract; Add Online Security (incentive)
6034-YMTOB,77,High,0.7739,5,Month-to-month,Fiber optic,75.65,Offer a term contract; Add Online Security (incentive)
9058-MJLZC,77,High,0.7726,24,Month-to-month,Fiber optic,94.6,Offer a term contract; Add Tech Support
4537-DKTAL,77,High,0.7725,2,Month-to-month,DSL,45.55,Offer a term contract; Add Online Security (incentive)
7315-WYOAW,77,High,0.7719,13,Month-to-month,Fiber optic,100.75,Offer a term contract; Add Online Security (incentive)
9121-PHQSR,77,High,0.7717,16,Month-to-month,Fiber optic,85.05,Offer a term contract; Add Online Security (incentive)
3030-YDNRM,77,High,0.7717,8,Month-to-month,Fiber optic,74.85,Offer a term contract; Add Online Security (incentive)
3050-GBUSH,77,High,0.7716,3,Month-to-month,DSL,34.8,Offer a term contract; Add Online Security (incentive)
2080-CAZNM,77,High,0.7713,41,Month-to-month,Fiber optic,104.4,Offer a term contract; Add Online Security (incentive)
9752-ZNQUT,77,High,0.7709,1,Month-to-month,DSL,48.6,Offer a term contract; Add Online Security (incentive)
7754-IXRMC,77,High,0.7708,1,Month-to-month,DSL,45.35,Offer a term contract; Add Online Security (incentive)
2969-QWUBZ,77,High,0.7705,2,Month-to-month,DSL,51.4,Offer a term contract; Add Online Security (incentive)
3995-WFCSM,77,High,0.7702,2,Month-to-month,DSL,60.85,Offer a term contract; Add Online Security (incentive)
6496-JDSSB,77,High,0.7701,8,Month-to-month,Fiber optic,80.0,Offer a term contract; Add Online Security (incentive)
4854-CIDCF,77,High,0.7694,3,Month-to-month,Fiber optic,73.85,Offer a term contract; Add Online Security (incentive)
5879-SESNB,77,High,0.7692,11,Month-to-month,Fiber optic,75.25,Offer a term contract; Add Online Security (incentive)
5650-YLIBA,77,High,0.7691,31,Month-to-month,Fiber optic,81.15,Offer a term contract; Add Online Security (incentive)
0988-JRWWP,77,High,0.7688,3,Month-to-month,DSL,54.2,Offer a term contract; Add Online Security (incentive)
3088-LHEFH,77,High,0.7685,11,Month-to-month,Fiber optic,79.0,Offer a term contract; Add Tech Support
0434-CSFON,77,High,0.7685,47,Month-to-month,Fiber optic,100.5,Offer a term contract; Add Online Security (incentive)
1475-VWVDO,77,High,0.7683,7,Month-to-month,Fiber optic,74.9,Offer a term contract; Add Online Security (incentive)
4183-MYFRB,77,High,0.7682,21,Month-to-month,Fiber optic,90.05,Offer a term contract; Add Online Security (incentive)
0082-LDZUE,77,High,0.7681,1,Month-to-month,DSL,44.3,Offer a term contract; Add Online Security (incentive)
2107-FBPTK,77,High,0.768,30,Month-to-month,Fiber optic,104.1,Offer a term contract; Add Online Security (incentive)
1730-ZMAME,77,High,0.7676,32,Month-to-month,Fiber optic,79.5,Offer a term contract; Add Online Security (incentive)
9432-VOFYX,77,High,0.7674,17,Month-to-month,Fiber optic,70.8,Offer a term contract; Add Online Security (incentive)
3427-GGZZI,77,High,0.7673,19,Month-to-month,Fiber optic,89.1,Offer a term contract; Add Online Security (incentive)
2504-DSHIH,77,High,0.7669,23,Month-to-month,Fiber optic,86.8,Offer a term contract; Add Online Security (incentive)
5153-RTHKF,77,High,0.7657,34,Month-to-month,Fiber optic,85.35,Offer a term contract; Add Online Security (incentive)
9638-JIQYA,77,High,0.7654,2,Month-to-month,DSL,24.9,Offer a term contract; Add Online Security (incentive)
0508-OOLTO,77,High,0.7651,2,Month-to-month,Fiber optic,71.65,Offer a term contract; Add Online Security (incentive)
3951-NJCVI,76,High,0.7646,42,Month-to-month,Fiber optic,95.05,Offer a term contract; Add Online Security (incentive)
4137-BTIKL,76,High,0.7645,2,Month-to-month,Fiber optic,90.75,Offer a term contract; Add Tech Support
6833-JMZYP,76,High,0.7639,15,Month-to-month,Fiber optic,94.0,Offer a term contract; Add Online Security (incentive)
9208-OLGAQ,76,High,0.7636,18,Month-to-month,Fiber optic,84.95,Offer a term contract; Add Online Security (incentive)
2325-NBPZG,76,High,0.7631,3,Month-to-month,Fiber optic,74.55,Offer a term contract; Add Tech Support
6719-OXYBR,76,High,0.7624,15,Month-to-month,Fiber optic,85.3,Offer a term contract; Add Online Security (incentive)
0420-HLGXF,76,High,0.7623,39,Month-to-month,Fiber optic,99.75,Offer a term contract; Add Online Security (incentive)
3966-HRMZA,76,High,0.762,3,Month-to-month,Fiber optic,75.05,Offer a term contract; Add Online Security (incentive)
3223-DWFIO,76,High,0.7619,4,Month-to-month,Fiber optic,69.35,Offer a term contract; Add Online Security (incentive)
1307-ATKGB,76,High,0.7616,24,Month-to-month,Fiber optic,89.55,Offer a term contract; Add Online Security (incentive)
1251-STYSZ,76,High,0.7614,4,Month-to-month,Fiber optic,80.25,Offer a term contract; Add Tech Support
9244-ZVAPM,76,High,0.7612,1,Month-to-month,DSL,45.6,Offer a term contract; Add Online Security (incentive)
3798-EPWRR,76,High,0.7608,2,Month-to-month,DSL,43.95,Offer a term contract; Add Online Security (incentive)
6650-VJONK,76,High,0.7607,1,Month-to-month,DSL,43.85,Offer a term contract; Add Online Security (incentive)
5858-EAFCZ,76,High,0.7599,1,Month-to-month,DSL,44.45,Offer a term contract; Add Online Security (incentive)
6542-LWGXJ,76,High,0.7596,3,Month-to-month,DSL,25.0,Offer a term contract; Add Online Security (incentive)
9895-VFOXH,76,High,0.7595,1,Month-to-month,DSL,24.4,Offer a term contract; Add Online Security (incentive)
9214-EKVXR,76,High,0.7594,1,Month-to-month,DSL,44.0,Offer a term contract; Add Online Security (incentive)
1536-HBSWP,76,High,0.7592,1,Month-to-month,DSL,49.9,Offer a term contract; Add Online Security (incentive)
8695-ARGXZ,76,High,0.759,34,Month-to-month,Fiber optic,75.55,Offer a term contract; Add Online Security (incentive)
1302-UHBDD,76,High,0.7587,20,Month-to-month,Fiber optic,89.95,Offer a term contract; Add Online Security (incentive)
8104-OSKWT,76,High,0.7583,12,Month-to-month,Fiber optic,79.8,Offer a term contract; Add Tech Support
8654-DHAOW,76,High,0.7577,2,Month-to-month,DSL,54.15,Offer a term contract; Add Online Security (incentive)
6048-QBXKL,76,High,0.7576,2,Month-to-month,DSL,56.55,Offer a term contract; Add Online Security (incentive)
9494-MRNYX,76,High,0.7574,10,Month-to-month,Fiber optic,75.05,Offer a term contract; Add Online Security (incentive)
8189-XRIKE,76,High,0.757,32,Month-to-month,Fiber optic,90.95,Offer a term contract; Add Online Security (incentive)
2665-NPTGL,76,High,0.7569,26,Month-to-month,Fiber optic,98.1,Offer a term contract; Add Online Security (incentive)
7801-KICAO,76,High,0.7568,18,Month-to-month,Fiber optic,74.15,Offer a term contract; Add Online Security (incentive)
5035-BVCXS,76,High,0.7565,11,Month-to-month,Fiber optic,75.9,Offer a term contract; Add Online Security (incentive)
2672-OJQZP,76,High,0.7562,1,Month-to-month,DSL,44.75,Offer a term contract; Add Online Security (incentive)
7404-JLKQG,76,High,0.7562,3,Month-to-month,DSL,57.55,Offer a term contract; Add Online Security (incentive)
8849-AYPTR,76,High,0.7562,33,Month-to-month,Fiber optic,91.25,Offer a term contract; Add Online Security (incentive)
1636-NTNCO,76,High,0.7559,4,Month-to-month,DSL,50.95,Offer a term contract; Add Online Security (incentive)
5226-NOZFC,76,High,0.7559,26,Month-to-month,Fiber optic,85.75,Offer a term contract; Add Online Security (incentive)
7422-WNBTY,76,High,0.7556,33,Month-to-month,Fiber optic,93.35,Offer a term contract; Add Online Security (incentive)
5365-LLFYV,76,High,0.7553,2,Month-to-month,DSL,45.85,Offer a term contract; Add Online Security (incentive)
5271-DBYSJ,76,High,0.7551,11,Month-to-month,Fiber optic,79.15,Offer a term contract; Add Online Security (incentive)
1471-GIQKQ,75,High,0.7546,1,Month-to-month,DSL,49.95,Offer a term contract; Add Online Security (incentive)
3904-UKFRE,75,High,0.7541,4,Month-to-month,Fiber optic,80.1,Offer a term contract; Add Tech Support
4612-SSVHJ,75,High,0.7539,20,Month-to-month,Fiber optic,81.45,Offer a term contract; Add Online Security (incentive)
0147-ESWWR,75,High,0.7536,39,Month-to-month,Fiber optic,101.25,Offer a term contract; Add Online Security (incentive)
7278-CKDNC,75,High,0.7536,24,Month-to-month,Fiber optic,80.5,Offer a term contract; Add Online Security (incentive)
4536-PLEQY,75,High,0.7536,12,Month-to-month,Fiber optic,85.05,Offer a term contract; Add Online Security (incentive)
9053-EJUNL,75,High,0.7535,41,Month-to-month,Fiber optic,89.2,Offer a term contract; Add Online Security (incentive)
9992-UJOEL,75,High,0.7532,2,Month-to-month,DSL,50.3,Offer a term contract; Add Online Security (incentive)
9903-LYSAB,75,High,0.7531,18,Month-to-month,Fiber optic,73.15,Offer a term contract; Add Online Security (incentive)
4998-IKFSE,75,High,0.7527,30,Month-to-month,Fiber optic,100.45,Offer a term contract; Add Online Security (incentive)
4291-SHSBH,75,High,0.7526,7,Month-to-month,Fiber optic,69.55,Offer a term contract; Add Online Security (incentive)
4521-YEEHE,75,High,0.7522,18,Month-to-month,Fiber optic,88.85,Offer a term contract; Add Online Security (incentive)
0682-USIXD,75,High,0.7522,21,Month-to-month,Fiber optic,86.05,Offer a term contract; Add Online Security (incentive)
8818-DOPVL,75,High,0.7522,46,Month-to-month,Fiber optic,104.45,Offer a term contract; Add Online Security (incentive)
3481-JHUZH,75,High,0.752,41,Month-to-month,Fiber optic,80.25,Offer a term contract; Add Online Security (incentive)
2637-FKFSY,75,High,0.7516,3,Month-to-month,DSL,46.1,Offer a term contract; Add Online Security (incentive)
3384-CTMSF,75,High,0.7515,47,Month-to-month,Fiber optic,104.1,Offer a term contract; Add Online Security (incentive)
0848-ZGQIJ,75,High,0.7512,16,Month-to-month,Fiber optic,94.65,Offer a term contract; Add Online Security (incentive)
4065-JJAVA,75,High,0.7511,1,Month-to-month,DSL,49.5,Offer a term contract; Add Online Security (incentive)
2209-XADXF,75,High,0.751,1,Month-to-month,DSL,25.25,Offer a term contract; Add Online Security (incentive)
1212-GLHMD,75,High,0.7507,3,Month-to-month,Fiber optic,86.05,Offer a term contract; Add Tech Support
0491-KAPQG,75,High,0.7502,21,Month-to-month,Fiber optic,73.7,Offer a term contract; Add Online Security (incentive)
6103-BOCOU,75,High,0.7501,26,Month-to-month,Fiber optic,80.7,Offer a term contract; Add Online Security (incentive)
3588-WSTTJ,75,High,0.7499,35,Month-to-month,Fiber optic,99.05,Offer a term contract; Add Tech Support
0793-TWELN,75,High,0.7496,4,Month-to-month,Fiber optic,80.15,Offer a term contract; Add Tech Support
2523-EWWZL,75,High,0.7493,27,Month-to-month,Fiber optic,76.1,Offer a term contract; Add Online Security (incentive)
8012-SOUDQ,75,High,0.7491,43,Month-to-month,Fiber optic,90.25,Offer a term contract; Add Online Security (incentive)
6582-OIVSP,75,High,0.749,1,Month-to-month,DSL,45.3,Offer a term contract; Add Online Security (incentive)
0139-IVFJG,75,High,0.7488,2,Month-to-month,Fiber optic,90.35,Offer a term contract; Add Tech Support
1728-BQDMA,75,High,0.7486,2,Month-to-month,DSL,44.45,Offer a term contract; Add Online Security (incentive)
0411-EZJZE,75,High,0.7485,3,Month-to-month,DSL,60.25,Offer a term contract; Add Online Security (incentive)
5600-KTXFM,75,High,0.7483,2,Month-to-month,Fiber optic,69.95,Offer a term contract; Add Online Security (incentive)
5233-AOZUF,75,High,0.7481,29,Month-to-month,Fiber optic,74.95,Offer a term contract; Add Online Security (incentive)
2603-HVKCG,75,High,0.748,31,Month-to-month,Fiber optic,101.4,Offer a term contract; Add Online Security (incentive)
4480-QQRHC,75,High,0.7477,8,Month-to-month,Fiber optic,74.05,Offer a term contract; Add Online Security (incentive)
5666-CYCYZ,75,High,0.7466,24,Month-to-month,Fiber optic,89.55,Offer a term contract; Add Online Security (incentive)
4146-SVFUD,75,High,0.746,1,Month-to-month,DSL,44.6,Offer a term contract; Add Online Security (incentive)
5522-JBWMO,75,High,0.7459,1,Month-to-month,DSL,44.0,Offer a term contract; Add Online Security (incentive)
7586-ZATGZ,75,High,0.7455,40,Month-to-month,Fiber optic,84.9,Offer a term contract; Add Online Security (incentive)
5760-FXFVO,75,High,0.7455,6,Month-to-month,Fiber optic,78.95,Offer a term contract; Add Tech Support
5019-GQVCR,74,High,0.7445,43,Month-to-month,Fiber optic,84.85,Offer a term contract; Add Online Security (incentive)
1769-GRUIK,74,High,0.7445,18,Month-to-month,Fiber optic,71.1,Offer a term contract; Add Online Security (incentive)
5606-AMZBO,74,High,0.744,10,Month-to-month,Fiber optic,78.15,Offer a term contract; Add Tech Support
6212-ATMLK,74,High,0.7439,50,Month-to-month,Fiber optic,95.7,Offer a term contract; Add Online Security (incentive)
0817-HSUSE,74,High,0.7435,1,Month-to-month,DSL,75.5,Offer a term contract; Add Online Security (incentive)
4686-UXDML,74,High,0.7433,21,Month-to-month,Fiber optic,99.85,Offer a term contract; Add Online Security (incentive)
2675-OTVVJ,74,High,0.7432,31,Month-to-month,Fiber optic,89.45,Offer a term contract; Add Tech Support
0439-IFYUN,74,High,0.7431,18,Month-to-month,Fiber optic,74.7,Offer a term contract; Add Online Security (incentive)
1104-TNLZA,74,High,0.7429,28,Month-to-month,Fiber optic,105.8,Offer a term contract; Add Online Security (incentive)
